timestamp,nexo_price,btc_price,nexo_btc_ratio,ratio_sma,ratio_percentile,is_peak
2025-09-05 07:00:00.000000,1.268,112954.32,1.1225776933542692e-05,1.1333718902531619e-05,12.202380952380953,False
2025-09-05 08:00:00.000000,1.276,112618.51,1.1330286646484669e-05,1.1334051026253195e-05,49.107142857142854,False
2025-09-05 09:00:00.000000,1.269,112303.87,1.1299699645257104e-05,1.1334235316801294e-05,38.392857142857146,False
2025-09-05 10:00:00.000000,1.277,112256.36,1.1375747440946776e-05,1.133506985225711e-05,70.53571428571429,False
2025-09-05 11:00:00.000000,1.278,112354.0,1.1374761913238514e-05,1.1335575228955556e-05,69.94047619047619,False
2025-09-05 12:00:00.000000,1.294,113214.78,1.1429603095991531e-05,1.1337111441438319e-05,84.82142857142857,False
2025-09-05 13:00:00.000000,1.306,113084.16,1.1548920733018664e-05,1.1338533067289992e-05,98.51190476190476,True
2025-09-05 14:00:00.000000,1.289,110569.99,1.1657774410579215e-05,1.1340423091753714e-05,99.70238095238095,True
2025-09-05 15:00:00.000000,1.284,110716.82,1.15971538922451e-05,1.1341464989014395e-05,99.10714285714286,True
2025-09-05 16:00:00.000000,1.279,110815.4,1.1541717125959029e-05,1.1341938640936788e-05,95.53571428571429,True
2025-09-05 17:00:00.000000,1.271,110608.18,1.1491012690019853e-05,1.1342343875266584e-05,90.77380952380952,True
2025-09-05 18:00:00.000000,1.274,111198.78,1.1456960229239926e-05,1.1342730124813558e-05,86.60714285714286,False
2025-09-05 19:00:00.000000,1.279,111614.54,1.1459080510478294e-05,1.1343005715581137e-05,86.60714285714286,False
2025-09-05 20:00:00.000000,1.279,111630.3,1.1457462713976402e-05,1.1342883083917131e-05,86.60714285714286,False
2025-09-05 21:00:00.000000,1.275,110605.01,1.1527506755797047e-05,1.134344062755171e-05,94.3452380952381,True
2025-09-05 22:00:00.000000,1.28,110800.0,1.1552346570397112e-05,1.1343936650595327e-05,97.32142857142857,True
2025-09-05 23:00:00.000000,1.277,110659.99,1.1539852841121707e-05,1.1344247471816851e-05,94.3452380952381,True
2025-09-06 00:00:00.000000,1.295,110779.7,1.1689867367396734e-05,1.134523793138424e-05,99.70238095238095,True
2025-09-06 01:00:00.000000,1.298,110867.7,1.1707647944351691e-05,1.1346288440112594e-05,99.70238095238095,True
2025-09-06 02:00:00.000000,1.296,111216.15,1.165298385171578e-05,1.1346784482233886e-05,97.91666666666667,True
2025-09-06 03:00:00.000000,1.293,111082.22,1.164002663972686e-05,1.134734440423184e-05,97.32142857142857,True
2025-09-06 04:00:00.000000,1.292,110876.12,1.1652644410717114e-05,1.1347924152153664e-05,97.32142857142857,True
2025-09-06 05:00:00.000000,1.286,110714.0,1.1615513846487346e-05,1.1348501462973712e-05,96.13095238095238,True
2025-09-06 06:00:00.000000,1.283,110752.83,1.1584354097317422e-05,1.1348931034295755e-05,94.94047619047619,True
2025-09-06 07:00:00.000000,1.283,110825.6,1.1576747610660352e-05,1.1349115213415708e-05,94.3452380952381,True
2025-09-06 08:00:00.000000,1.281,110952.76,1.1545454119392793e-05,1.1349250462359658e-05,92.55952380952381,True
